word,freq_jukugo,freq_all_words,freq_total,in_jukugo,in_all_words
書籍,1,1,2,True,True
書籍化,1,0,1,True,False
書籍商,1,0,1,True,False
書籍暗号,1,0,1,True,False
書籍版,1,0,1,True,False
書籍館,1,0,1,True,False
書紀,1,0,1,True,False
書経,1,0,1,True,False
書經,1,0,1,True,False
書置,1,0,1,True,False
書翰,1,0,1,True,False
書翰箋,1,0,1,True,False
書聖,1,0,1,True,False
書肆,1,0,1,True,False
書肺,1,0,1,True,False
書舗,1,0,1,True,False
書芸,1,0,1,True,False
書見,1,1,2,True,True
書見台,1,0,1,True,False
書記,1,1,2,True,True
書記体系,1,0,1,True,False
書記官,1,1,2,True,True
書記局,1,0,1,True,False
書記生,1,1,2,True,True
書記素,1,0,1,True,False
書記補,1,0,1,True,False
書記言語,1,0,1,True,False
書記長,1,0,1,True,False
書証,1,0,1,True,False
書評,1,0,1,True,False
書評欄,1,0,1,True,False
書誌,1,0,1,True,False
書誌参照,1,0,1,True,False
書誌学,1,0,1,True,False
書誌標示,1,0,1,True,False
書誌要素,1,0,1,True,False
書跡,1,0,1,True,False
書蹟,1,0,1,True,False
書通,0,1,1,False,True
書道,1,1,2,True,True
書道字典,1,0,1,True,False
書道家,1,1,2,True,True
書道紙,1,0,1,True,False
書鋪,1,0,1,True,False
書鑑績,0,1,1,False,True
書院,1,0,1,True,False
書院番,0,1,1,False,True
書院造,1,0,1,True,False
書面,1,1,2,True,True
書面審理,1,1,2,True,True
書類,1,1,2,True,True
書類事務,1,0,1,True,False
書類仕事,1,0,1,True,False
書類作成,1,0,1,True,False
書類整理,1,0,1,True,False
書類棚,1,0,1,True,False
書類送検,1,0,1,True,False
書類選考,1,0,1,True,False
書類鞄,1,0,1,True,False
書風,1,1,2,True,True
曹不,1,0,1,True,False
曹事,1,0,1,True,False
曹先,1,0,1,True,False
曹叔,1,0,1,True,False
曹司,1,0,1,True,False
曹君,1,0,1,True,False
曹国,1,0,1,True,False
曹子,1,0,1,True,False
曹孟,1,0,1,True,False
曹宗,1,0,1,True,False
曹対,1,0,1,True,False
曹嶷,1,0,1,True,False
曹従,1,0,1,True,False
曹抄,1,0,1,True,False
曹操,1,0,1,True,False
曹新,1,0,1,True,False
曹様,1,0,1,True,False
曹殿,1,0,1,True,False
曹洞,1,0,1,True,False
曹洞宗,1,0,1,True,False
曹洞禅,1,0,1,True,False
曹灰硼石,1,0,1,True,False
曹等,1,0,1,True,False
曹道,1,0,1,True,False
曹達,1,0,1,True,False
曹達水,1,0,1,True,False
曹邱,1,0,1,True,False
曹録,1,0,1,True,False
曹長,1,0,1,True,False
曹長石,1,0,1,True,False
曹魏,1,0,1,True,False
曼公,1,0,1,True,False
曼尼,1,0,1,True,False
曼徳,1,0,1,True,False
曼怛,1,0,1,True,False
曼性,1,0,1,True,False
曼派,1,0,1,True,False
曼珠,1,0,1,True,False
曼珠沙華,1,0,1,True,False
曼的,1,0,1,True,False
曼荼羅,1,0,1,True,False
曼華,1,0,1,True,False
曼陀羅,1,0,1,True,False
曼陀羅華,1,0,1,True,False
曼院,1,0,1,True,False
曼風,1,0,1,True,False
曽孫,1,0,1,True,False
曽我物語,1,0,1,True,False
曽祖母,1,0,1,True,False
曽祖父,1,0,1,True,False
曽祖父母,1,0,1,True,False
曽遊,1,0,1,True,False
曾上,1,0,1,True,False
曾乃,1,0,1,True,False
曾二,1,0,1,True,False
曾以,1,0,1,True,False
曾休,1,0,1,True,False
曾保,1,0,1,True,False
曾兄,1,0,1,True,False
曾光,1,0,1,True,False
曾八,1,0,1,True,False
曾利,1,0,1,True,False
曾原,1,0,1,True,False
曾去,1,0,1,True,False
曾参,1,0,1,True,False
曾取,1,0,1,True,False
曾呂,1,0,1,True,False
曾国,1,0,1,True,False
曾在,1,0,1,True,False
曾多,1,0,1,True,False
曾太,1,0,1,True,False
曾子,1,0,1,True,False
曾孝,1,0,1,True,False
曾孫,1,0,1,True,False
曾宮,1,0,1,True,False
曾富,1,0,1,True,False
曾層,1,0,1,True,False
曾川,1,0,1,True,False
曾布,1,0,1,True,False
曾恵,1,0,1,True,False
曾我派,1,0,1,True,False
曾文,1,0,1,True,False
曾某,1,0,1,True,False
曾桟,1,0,1,True,False
曾棧,1,0,1,True,False
曾温,1,0,1,True,False
曾無,1,0,1,True,False
曾皙,1,0,1,True,False
曾祖,1,0,1,True,False
曾祖母,1,0,1,True,False
曾祖父,1,0,1,True,False
曾神,1,0,1,True,False
曾禰,1,0,1,True,False
曾観,1,0,1,True,False
曾記,1,0,1,True,False
曾辞,1,0,1,True,False
曾遊,1,0,1,True,False
曾部,1,0,1,True,False
曾降,1,0,1,True,False
曾驚,1,0,1,True,False
曾鳳,1,0,1,True,False
替刃,1,0,1,True,False
替名,1,0,1,True,False
替地,1,0,1,True,False
替手,1,0,1,True,False
替歌,1,0,1,True,False
替狂言,1,0,1,True,False
替玉,1,0,1,True,False
替玉受験,1,0,1,True,False
替紋,1,0,1,True,False
替芯,1,0,1,True,False
最上,1,0,1,True,False
最上位,1,0,1,True,False
最上恒産,1,0,1,True,False
最上級,1,0,1,True,False
最上級品,1,0,1,True,False
最上級生,1,0,1,True,False
最上階,1,0,1,True,False
最下,1,0,1,True,False
最下位,1,0,1,True,False
最下層,1,0,1,True,False
最下段,1,0,1,True,False
最下部,1,0,1,True,False
最下階,1,0,1,True,False
最中,1,0,1,True,False
最低,1,0,1,True,False
最低価格,1,0,1,True,False
最低保障給,1,0,1,True,False
最低年齢,1,0,1,True,False
最低時給,1,0,1,True,False
最低最悪,1,0,1,True,False
最低気温,1,0,1,True,False
最低水準,1,0,1,True,False
最低温度計,1,0,1,True,False
最低生活費,1,0,1,True,False
最低落札価格,1,0,1,True,False
最低血圧,1,0,1,True,False
最低賃金,1,0,1,True,False
最低賃金制,1,0,1,True,False
最低賃金法,1,0,1,True,False
最低限,1,0,1,True,False
最低限度,1,0,1,True,False
最低額,1,0,1,True,False
最優,1,0,1,True,False
最優先,1,0,1,True,False
最優先事項,1,0,1,True,False
最優秀,1,0,1,True,False
最優秀成績,1,0,1,True,False
最優秀選手,1,0,1,True,False
最優等,1,0,1,True,False
最優良,1,0,1,True,False
最優遇,1,0,1,True,False
最先端,1,0,1,True,False
最凶,1,0,1,True,False
最初,1,0,1,True,False
最初期,1,0,1,True,False
最前,1,0,1,True,False
最前列,1,0,1,True,False
最前戦,1,0,1,True,False
最前線,1,0,1,True,False
最北,1,0,1,True,False
最北端,1,0,1,True,False
最南,1,0,1,True,False
最南端,1,0,1,True,False
最古,1,0,1,True,False
最古参,1,0,1,True,False
最右,1,0,1,True,False
最右端,1,0,1,True,False
最右翼,1,0,1,True,False
最善,1,0,1,True,False
最外,1,0,1,True,False
最外側,1,0,1,True,False
最多,1,0,1,True,False
最多数,1,0,1,True,False
最多本塁打,1,0,1,True,False
最大,1,1,2,True,True
最大値,1,1,2,True,True
最大公約数,1,0,1,True,False
最大化,1,0,1,True,False
最大同相電圧,1,0,1,True,False
最大多数,1,0,1,True,False
最大手,1,0,1,True,False
最大数,1,0,1,True,False
最大有効数字,1,0,1,True,False
最大正規電圧,1,0,1,True,False
最大瞬間風速,1,0,1,True,False
最大積載量,1,0,1,True,False
最大節約法,1,0,1,True,False
最大級,1,0,1,True,False
最大表示,1,0,1,True,False
最大規模,1,0,1,True,False
最大許容線量,1,0,1,True,False
最大野党,1,0,1,True,False
最大量,1,0,1,True,False
最大限,1,0,1,True,False
最大限度,1,0,1,True,False
最奥,1,0,1,True,False
最安,1,0,1,True,False
最安値,1,0,1,True,False
最寄,1,0,1,True,False
最寄駅,1,0,1,True,False
最密充填構造,1,0,1,True,False
最小,1,1,2,True,True
最小二乗,1,0,1,True,False
最小二乗法,1,0,1,True,False
最小値,1,0,1,True,False
最小公倍数,1,0,1,True,False
最小公分母,1,0,1,True,False
最小動作,1,0,1,True,False
最小化,1,0,1,True,False
最小可知差異,1,0,1,True,False
最小国家主義,1,0,1,True,False
最小有効数字,1,0,1,True,False
最小構成,1,0,1,True,False
最小自乗法,1,0,1,True,False
最小限,1,0,1,True,False
最小限度,1,0,1,True,False
最少,1,0,1,True,False
最少限,1,0,1,True,False
最尖端,1,0,1,True,False
最尤法,1,0,1,True,False
最左,1,0,1,True,False
最左端,1,0,1,True,False
最左翼,1,0,1,True,False
最年少,1,0,1,True,False
最年長,1,0,1,True,False
最年長者,1,0,1,True,False
最幸,1,0,1,True,False
最弱,1,0,1,True,False
最強,1,0,1,True,False
最後,1,0,1,True,False
最後列,1,0,1,True,False
最後列車,1,0,1,True,False
最後尾,1,0,1,True,False
最後屁,1,0,1,True,False
最後方,1,0,1,True,False
最後発,1,0,1,True,False
最後通告,1,0,1,True,False
最後通牒,1,0,1,True,False
最徐行,1,0,1,True,False
最怖,1,0,1,True,False
最急降下法,1,0,1,True,False
最恐,1,0,1,True,False
最恵国,1,0,1,True,False
最恵国待遇,1,0,1,True,False
最悪,1,0,1,True,False
最悪時,1,0,1,True,False
最悪期,1,0,1,True,False
最愛,1,0,1,True,False
最接近,1,0,1,True,False
最敬礼,1,0,1,True,False
最新,1,0,1,True,False
最新世,1,0,1,True,False
最新作,1,0,1,True,False
最新式,1,0,1,True,False
最新性,1,0,1,True,False
最新情報,1,0,1,True,False
最新技術,1,0,1,True,False
最新版,1,0,1,True,False
最新研究,1,0,1,True,False
最新鋭,1,0,1,True,False
最早,1,0,1,True,False
最旬,1,0,1,True,False
最晩年,1,0,1,True,False
最有力,1,0,1,True,False
最有力候補,1,0,1,True,False
最期,1,0,1,True,False
最東,1,0,1,True,False
最東端,1,0,1,True,False
最深,1,0,1,True,False
最深積雪,1,0,1,True,False
最深部,1,0,1,True,False
最盛,1,0,1,True,False
最盛期,1,0,1,True,False
最短,1,0,1,True,False
最短距離,1,0,1,True,False
最確数,1,0,1,True,False
最終,1,0,1,True,False
最終予選,1,0,1,True,False
最終事業年度,1,0,1,True,False
最終便,1,0,1,True,False
最終値,1,0,1,True,False
最終公演,1,0,1,True,False
最終兵器,1,0,1,True,False
最終処分場,1,0,1,True,False
最終列車,1,0,1,True,False
最終回,1,0,1,True,False
最終報告,1,0,1,True,False
最終学年,1,0,1,True,False
最終弁論,1,0,1,True,False
最終戦,1,0,1,True,False
最終手段,1,0,1,True,False
最終日,1,0,1,True,False
最終更新,1,0,1,True,False
最終校正,1,0,1,True,False
最終案,1,0,1,True,False
最終権限,1,0,1,True,False
最終段階,1,0,1,True,False
最終決定,1,0,1,True,False
最終点火者,1,0,1,True,False
最終版,1,0,1,True,False
最終的,1,0,1,True,False
最終的解決,1,0,1,True,False
最終目標,1,0,1,True,False
最終目的,1,0,1,True,False
最終章,1,0,1,True,False
最終結果,1,0,1,True,False
最終結論,1,0,1,True,False
最終編成,1,0,1,True,False
最終製品,1,0,1,True,False
最終認可,1,0,1,True,False
最終調整,1,0,1,True,False
最終財,1,0,1,True,False
最終責任,1,0,1,True,False
最終通告,1,0,1,True,False
最終選考,1,0,1,True,False
最終電車,1,0,1,True,False
最終需要,1,0,1,True,False
最繁正時,1,0,1,True,False
最良,1,0,1,True,False
最良指値,1,0,1,True,False
最西,1,0,1,True,False
最西端,1,0,1,True,False
最貧国,1,0,1,True,False
最賃,1,0,1,True,False
最賃法,1,0,1,True,False
最近,1,0,1,True,False
最近稼働,1,0,1,True,False
最近親,1,0,1,True,False
最速,1,0,1,True,False
最速化,1,0,1,True,False
最遠,1,0,1,True,False
最遠点,1,0,1,True,False
最適,1,0,1,True,False
最適任者,1,0,1,True,False
最適化,1,0,1,True,False
最適発注量,1,0,1,True,False
最適解,1,0,1,True,False
最適課税,1,0,1,True,False
最重度,1,0,1,True,False
最重点,1,0,1,True,False
最重要,1,0,1,True,False
最重視,1,0,1,True,False
最長,1,0,1,True,False
最長不倒距離,1,0,1,True,False
最長経路,1,0,1,True,False
最頻値,1,0,1,True,False
最高,1,0,1,True,False
最高会議,1,0,1,True,False
最高位,1,0,1,True,False
最高作,1,0,1,True,False
最高価格,1,0,1,True,False
最高値,1,0,1,True,False
最高傑作,1,0,1,True,False
最高刑,1,0,1,True,False
最高執行責任者,1,0,1,True,False
最高学府,1,1,2,True,True
最高峰,1,0,1,True,False
最高幹部,1,0,1,True,False
最高技術責任者,1,0,1,True,False
最高指導者,1,0,1,True,False
最高敬語,1,0,1,True,False
最高検,1,0,1,True,False
最高検察庁,1,0,1,True,False
最高権力者,1,0,1,True,False
最高機密,1,0,1,True,False
最高殊勲選手,1,0,1,True,False
最高気温,1,0,1,True,False
最高水準,1,0,1,True,False
最高法規,1,0,1,True,False
最高法院,1,0,1,True,False
最高潮,1,0,1,True,False
最高点,1,0,1,True,False
最高神,1,0,1,True,False
最高級,1,0,1,True,False
最高級品,1,0,1,True,False
最高経営責任者,1,0,1,True,False
最高血圧,1,0,1,True,False
最高裁,1,0,1,True,False
最高裁事務総局,1,0,1,True,False
最高裁判事,1,0,1,True,False
最高裁判所,1,0,1,True,False
最高裁裁判官,1,0,1,True,False
最高記録,1,0,1,True,False
最高調,1,0,1,True,False
最高財務責任者,1,0,1,True,False
最高責任者,1,0,1,True,False
最高速度,1,0,1,True,False
最高限,1,0,1,True,False
最高限度,1,0,1,True,False
最高額,1,0,1,True,False
最高額入札者,1,0,1,True,False
最高顧問,1,0,1,True,False
最高齢,1,0,1,True,False
會太,1,0,1,True,False
會徳,1,0,1,True,False
會田,1,0,1,True,False
會社,1,0,1,True,False
月一,1,1,2,True,True
月下,1,1,2,True,True
月下推敲,1,0,1,True,False
月下氷人,1,1,2,True,True
月下点,0,1,1,False,True
月下美人,1,1,2,True,True
月下老人,1,1,2,True,True
月下香,1,0,1,True,False
月世界,1,0,1,True,False
月並,1,0,1,True,False
月並会,0,1,1,False,True
月中,1,1,2,True,True
月事,1,0,1,True,False
月代,1,1,2,True,True
月余,1,0,1,True,False
月例,1,0,1,True,False
月例会,1,0,1,True,False
月例経済報告,1,0,1,True,False
月俸,1,0,1,True,False
月偏,1,0,1,True,False
月光,1,1,2,True,True
月光仮面,1,0,1,True,False
月光族,1,0,1,True,False
月光菩薩,1,0,1,True,False
月内,1,0,1,True,False
月刊,1,0,1,True,False
月刊誌,1,0,1,True,False
月刊雑誌,1,0,1,True,False
月初,1,1,2,True,True
月別,1,0,1,True,False
月利,1,0,1,True,False
月割,1,0,1,True,False
月卿,1,0,1,True,False
月卿雲客,1,0,1,True,False
月参,1,0,1,True,False
月収,1,0,1,True,False
月周回軌道,1,0,1,True,False
月商,1,1,2,True,True
月報,1,1,2,True,True
月夜,1,1,2,True,True
月夜烏,1,0,1,True,False
月夜茸,1,0,1,True,False
月夜見,1,0,1,True,False
月夜霊,1,0,1,True,False
月天,1,1,2,True,True
月天子,1,0,1,True,False
月央,1,0,1,True,False
月始,1,0,1,True,False
月宮,1,0,1,True,False
月宮殿,1,0,1,True,False
月平均,1,0,1,True,False
月形,1,0,1,True,False
月影,1,0,1,True,False
月役,1,0,1,True,False
月待,1,0,1,True,False
月忌,1,0,1,True,False
月払,1,0,1,True,False
月掛,1,0,1,True,False
月支,1,0,1,True,False
月数,1,0,1,True,False
月日,1,1,2,True,True
月旦,1,0,1,True,False
月旦評,1,0,1,True,False
月明,1,1,2,True,True
月暈,1,0,1,True,False
月曜,1,0,1,True,False
月曜日,1,1,2,True,True
月月,1,1,2,True,True
月月火水木金金,1,0,1,True,False
月末,1,1,2,True,True
月本,0,1,1,False,True
月来,1,0,1,True,False
月桂,1,0,1,True,False
月桂冠,1,0,1,True,False
月桂樹,1,0,1,True,False
月桃,1,0,1,True,False
月極,1,0,1,True,False
月極駐車場,1,0,1,True,False
月次,1,0,1,True,False
月毎,1,0,1,True,False
月毛,1,0,1,True,False
月氏,1,0,1,True,False
月水金,1,0,1,True,False
月火,1,0,1,True,False
月火水,1,0,1,True,False
月火水木,1,0,1,True,False
月火水木金,1,0,1,True,False
月球儀,1,0,1,True,False
月琴,1,0,1,True,False
月産,1,1,2,True,True
月番,1,0,1,True,False
月白,1,0,1,True,False
月相,1,0,1,True,False
月着陸,1,0,1,True,False
月着陸船,1,0,1,True,False
月神,1,0,1,True,False
月立,1,1,2,True,True
月経,1,0,1,True,False
月経不順,1,0,1,True,False
月経前,1,0,1,True,False
月経前症候群,1,0,1,True,False
月経前緊張症,1,0,1,True,False
月経周期,1,0,1,True,False
月経困難症,1,0,1,True,False
月経帯,1,0,1,True,False
月経期,1,0,1,True,False
月経痛,1,0,1,True,False
月経過多,1,0,1,True,False
月経閉止期,1,0,1,True,False
月給,1,1,2,True,True
月給日,1,1,2,True,True
月給泥棒,1,0,1,True,False
月綱,0,1,1,False,True
月色,1,0,1,True,False
月草,1,0,1,True,False
月虹,1,0,1,True,False
月蝕,1,0,1,True,False
月行事,1,1,2,True,True
月見,1,1,2,True,True
月見団子,1,1,2,True,True
月見月,0,1,1,False,True
月見茸,1,0,1,True,False
月見草,1,1,2,True,True
月見蕎麦,1,0,1,True,False
月見酒,1,1,2,True,True
月評,1,0,1,True,False
月詣,1,0,1,True,False
月読,1,0,1,True,False
月謝,1,0,1,True,False
月讀,1,0,1,True,False
月賦,1,0,1,True,False
月賦販売,1,0,1,True,False
月越,1,0,1,True,False
月足,1,0,1,True,False
月輪,1,0,1,True,False
月輪熊,1,1,2,True,True
月金,1,0,1,True,False
月長石,1,1,2,True,True
月間,1,1,2,True,True
月雪花,1,1,2,True,True
月震,1,0,1,True,False
月霧,0,1,1,False,True
月面,1,1,2,True,True
月面図,0,1,1,False,True
月面基地,1,0,1,True,False
月面探査車,1,0,1,True,False
月面着陸,1,0,1,True,False
月面車,1,0,1,True,False
月頃,1,0,1,True,False
月額,1,0,1,True,False
月食,1,1,2,True,True
月餅,1,0,1,True,False
月齢,1,1,2,True,True
有主風,0,1,1,False,True
有事,1,1,2,True,True
有事立法,1,0,1,True,False
有人,1,1,2,True,True
有人探査,1,0,1,True,False
有人飛行,0,1,1,False,True
有休,1,0,1,True,False
有休消化,1,0,1,True,False
有体,1,0,1,True,False
有体動産,1,1,2,True,True
有体物,1,0,1,True,False
有体資産,1,0,1,True,False
有余,1,0,1,True,False
有余年,1,0,1,True,False
有価,1,0,1,True,False
有価物,1,0,1,True,False
有価証券,1,1,2,True,True
有価証券報告書,1,0,1,True,False
有償,1,0,1,True,False
有償収集,1,0,1,True,False
有償契約,1,0,1,True,False
有償版,1,0,1,True,False
有利,1,1,2,True,True
有利不利,1,0,1,True,False
有利化,1,0,1,True,False
有利子負債,1,0,1,True,False
有刺鉄線,1,0,1,True,False
有力,1,1,2,True,True
有力候補,1,0,1,True,False
有力新聞,1,0,1,True,False
有力筋,1,0,1,True,False
有力紙,1,0,1,True,False
有力者,1,1,2,True,True
有力視,1,0,1,True,False
有力説,1,0,1,True,False
有力馬,1,0,1,True,False
有功,1,0,1,True,False
有功章,1,0,1,True,False
有効,1,0,1,True,False
有効作用,1,0,1,True,False
有効個体数,1,0,1,True,False
有効利用,1,0,1,True,False
有効化,1,0,1,True,False
有効回答,1,0,1,True,False
有効域,1,0,1,True,False
有効性,1,0,1,True,False
有効成分,1,0,1,True,False
有効打,1,0,1,True,False
有効数字,1,0,1,True,False
有効期間,1,0,1,True,False
有効期限,1,0,1,True,False
有効桁,1,0,1,True,False
有効求人倍率,1,0,1,True,False
有効状態,1,0,1,True,False
有効画素数,1,0,1,True,False
有効票,1,0,1,True,False
有効範囲,1,0,1,True,False
有効試験事象,1,0,1,True,False
有効需要,1,0,1,True,False
有半,1,0,1,True,False
有卦,1,0,1,True,False
有印,1,0,1,True,False
有厚無厚,1,0,1,True,False
有口湖,1,0,1,True,False
有口無行,1,0,1,True,False
有史,1,0,1,True,False
有史以前,1,0,1,True,False
有史以来,1,0,1,True,False
有司,1,0,1,True,False
有名,1,1,2,True,True
有名人,1,1,2,True,True
有名店,1,0,1,True,False
有名校,1,0,1,True,False
有名無名,1,0,1,True,False
有名無実,1,1,2,True,True
有名税,1,1,2,True,True
有向,1,0,1,True,False
有吻類,1,0,1,True,False
有圧換気扇,1,0,1,True,False
有報,1,0,1,True,False
有塩,1,0,1,True,False
有声,1,0,1,True,False
有声両唇破裂音,1,0,1,True,False
有声両唇閉鎖音,1,0,1,True,False
有声化,1,0,1,True,False
有声子音,1,0,1,True,False
有声音,1,0,1,True,False
有声音化,1,0,1,True,False
有夏,1,0,1,True,False
有夫,1,0,1,True,False
有妻,1,0,1,True,False
有婦,1,0,1,True,False
有孔,1,0,1,True,False
有孔虫,1,0,1,True,False
有害,1,0,1,True,False
有害事象,1,0,1,True,False
有害作用,1,0,1,True,False
有害化学物質,1,0,1,True,False
有害図書,1,0,1,True,False
有害性,1,0,1,True,False
有害植物,1,0,1,True,False
有害無益,1,0,1,True,False
有害物質,1,0,1,True,False
有害食品,1,0,1,True,False
有尾目,1,0,1,True,False
有尾類,1,0,1,True,False
有平糖,1,0,1,True,False
有形,1,0,1,True,False
有形固定資産,1,0,1,True,False
有形文化財,1,0,1,True,False
有形無形,1,1,2,True,True
有形財産,1,0,1,True,False
有彩色,1,0,1,True,False
有徳,1,0,1,True,False
有徳人,0,1,1,False,True
有心,1,0,1,True,False
有心体,0,1,1,False,True
有志,1,0,1,True,False
有志一同,1,0,1,True,False
有志同盟,1,0,1,True,False
有志団体,1,0,1,True,False
有志連合,1,0,1,True,False
有念,1,0,1,True,False
有性,1,0,1,True,False
有性世代,1,1,2,True,True
有性生殖,1,0,1,True,False
有情,1,0,1,True,False
有情無情,1,0,1,True,False
有意,1,0,1,True,False
有意差,1,0,1,True,False
有意性,1,0,1,True,False
有意性検定,1,0,1,True,False
有意水準,1,0,1,True,False
有意状態,1,0,1,True,False
有意的,1,0,1,True,False
有意瞬間,1,0,1,True,False
有意義,1,1,2,True,True
有感地震,1,0,1,True,False
有所得,0,1,1,False,True
有数,1,1,2,True,True
有文,1,0,1,True,False
有斐閣,1,0,1,True,False
有料,1,1,2,True,True
有料会員,1,0,1,True,False
有料化,1,0,1,True,False
有料版,1,0,1,True,False
有料道路,1,1,2,True,True
有料駐車場,1,0,1,True,False
有明,1,1,2,True,True
有明行灯,1,0,1,True,False
有望,1,0,1,True,False
有望株,1,0,1,True,False
有期,1,1,2,True,True
有期刑,1,0,1,True,False
