direction,start_row,start_col,length,word,source_csv
across,2,6,2,国人,ocr_results_IMG_8467_251206_232141.csv
down,0,2,3,他人事,ocr_results_IMG_8467_251206_232141.csv
down,6,2,2,国者,ocr_results_IMG_8467_251206_232141.csv
down,2,3,2,業者,ocr_results_IMG_8467_251206_232141.csv
down,4,7,2,国画,ocr_results_IMG_8467_251206_232141.csv
across,0,5,3,天地人,ocr_results_IMG_8468_251206_232147.csv
across,2,6,2,建国,ocr_results_IMG_8468_251206_232147.csv
across,5,6,2,地声,ocr_results_IMG_8468_251206_232147.csv
down,5,2,3,中国人,ocr_results_IMG_8468_251206_232147.csv
down,3,5,2,実行,ocr_results_IMG_8468_251206_232147.csv
down,6,5,2,消化,ocr_results_IMG_8468_251206_232147.csv
down,5,7,3,声楽家,ocr_results_IMG_8468_251206_232147.csv
across,1,1,3,好事家,ocr_results_IMG_8469_251206_232157.csv
across,4,0,4,白物家電,ocr_results_IMG_8469_251206_232157.csv
across,8,3,2,生類,ocr_results_IMG_8469_251206_232157.csv
across,10,4,2,御事,ocr_results_IMG_8469_251206_232157.csv
across,14,0,4,直流電流,ocr_results_IMG_8469_251206_232157.csv
across,14,10,2,平気,ocr_results_IMG_8469_251206_232157.csv
down,0,1,3,大好物,ocr_results_IMG_8469_251206_232157.csv
down,0,3,3,国家老,ocr_results_IMG_8469_251206_232157.csv
down,13,3,2,主流,ocr_results_IMG_8469_251206_232157.csv
down,5,4,4,現生人類,ocr_results_IMG_8469_251206_232157.csv
down,3,6,2,家蔵,ocr_results_IMG_8469_251206_232157.csv
down,8,8,2,一下,ocr_results_IMG_8469_251206_232157.csv
down,0,10,3,大商人,ocr_results_IMG_8469_251206_232157.csv
down,2,11,3,力一杯,ocr_results_IMG_8469_251206_232157.csv
across,0,17,4,諸行無常,ocr_results_IMG_8470_251206_232228.csv
across,2,10,2,職業,ocr_results_IMG_8470_251206_232228.csv
across,3,7,3,製作所,ocr_results_IMG_8470_251206_232228.csv
across,3,21,4,一般会計,ocr_results_IMG_8470_251206_232228.csv
across,5,9,2,変生,ocr_results_IMG_8470_251206_232228.csv
across,6,3,2,会場,ocr_results_IMG_8470_251206_232228.csv
across,9,1,4,就業人口,ocr_results_IMG_8470_251206_232228.csv
across,10,5,2,忍者,ocr_results_IMG_8470_251206_232228.csv
across,13,19,2,難業,ocr_results_IMG_8470_251206_232228.csv
across,14,6,4,夢見心地,ocr_results_IMG_8470_251206_232228.csv
across,14,16,4,司会進行,ocr_results_IMG_8470_251206_232228.csv
across,14,21,4,園芸農業,ocr_results_IMG_8470_251206_232228.csv
across,18,4,2,私地,ocr_results_IMG_8470_251206_232228.csv
across,18,19,2,道具,ocr_results_IMG_8470_251206_232228.csv
across,19,16,4,人生哲学,ocr_results_IMG_8470_251206_232228.csv
down,10,0,4,自生植物,ocr_results_IMG_8470_251206_232228.csv
down,15,0,5,歩行者天国,ocr_results_IMG_8470_251206_232228.csv
down,9,1,2,就学,ocr_results_IMG_8470_251206_232228.csv
down,7,2,3,大企業,ocr_results_IMG_8470_251206_232228.csv
down,13,2,3,水天宮,ocr_results_IMG_8470_251206_232228.csv
down,9,3,4,人畜無害,ocr_results_IMG_8470_251206_232228.csv
down,0,4,2,二者,ocr_results_IMG_8470_251206_232228.csv
down,5,4,2,大場,ocr_results_IMG_8470_251206_232228.csv
down,18,4,2,私学,ocr_results_IMG_8470_251206_232228.csv
down,16,6,2,山道,ocr_results_IMG_8470_251206_232228.csv
down,13,7,3,物見草,ocr_results_IMG_8470_251206_232228.csv
down,7,10,2,生心,ocr_results_IMG_8470_251206_232228.csv
down,12,10,2,人為,ocr_results_IMG_8470_251206_232228.csv
down,1,11,4,商業地区,ocr_results_IMG_8470_251206_232228.csv
down,16,11,2,立場,ocr_results_IMG_8470_251206_232228.csv
down,13,12,3,良心的,ocr_results_IMG_8470_251206_232228.csv
down,0,17,2,諸人,ocr_results_IMG_8470_251206_232228.csv
down,2,18,3,制作費,ocr_results_IMG_8470_251206_232228.csv
down,10,18,3,両生類,ocr_results_IMG_8470_251206_232228.csv
down,8,19,2,変質,ocr_results_IMG_8470_251206_232228.csv
down,8,22,2,出物,ocr_results_IMG_8470_251206_232228.csv
down,13,22,3,演芸場,ocr_results_IMG_8470_251206_232228.csv
down,13,24,4,卒業論文,ocr_results_IMG_8470_251206_232228.csv
down,18,24,2,林業,ocr_results_IMG_8470_251206_232228.csv
across,0,4,4,一家一口,ocr_results_IMG_8471_251206_232241.csv
across,1,2,3,用器画,ocr_results_IMG_8471_251206_232241.csv
across,1,8,2,下方,ocr_results_IMG_8471_251206_232241.csv
across,2,5,3,小口書,ocr_results_IMG_8471_251206_232241.csv
across,2,9,3,分流器,ocr_results_IMG_8471_251206_232241.csv
across,5,4,2,外方,ocr_results_IMG_8471_251206_232241.csv
across,6,3,2,分野,ocr_results_IMG_8471_251206_232241.csv
across,9,8,3,気化器,ocr_results_IMG_8471_251206_232241.csv
across,10,6,2,上分,ocr_results_IMG_8471_251206_232241.csv
across,12,13,2,不道,ocr_results_IMG_8471_251206_232241.csv
across,14,9,3,外出中,ocr_results_IMG_8471_251206_232241.csv
down,7,0,3,一分別,ocr_results_IMG_8471_251206_232241.csv
down,2,1,2,生誕,ocr_results_IMG_8471_251206_232241.csv
down,9,1,3,口上人,ocr_results_IMG_8471_251206_232241.csv
down,0,2,2,薬用,ocr_results_IMG_8471_251206_232241.csv
down,11,3,2,借物,ocr_results_IMG_8471_251206_232241.csv
down,2,5,4,小道具方,ocr_results_IMG_8471_251206_232241.csv
down,0,6,3,一方口,ocr_results_IMG_8471_251206_232241.csv
down,11,8,3,下作人,ocr_results_IMG_8471_251206_232241.csv
down,13,9,2,格外,ocr_results_IMG_8471_251206_232241.csv
down,4,10,3,流下物,ocr_results_IMG_8471_251206_232241.csv
down,8,10,2,食器,ocr_results_IMG_8471_251206_232241.csv
across,0,4,4,国会運営,ocr_results_IMG_8472_251206_232310.csv
across,1,17,4,上御一人,ocr_results_IMG_8472_251206_232310.csv
across,2,0,2,部署,ocr_results_IMG_8472_251206_232310.csv
across,2,5,5,拡大再生産,ocr_results_IMG_8472_251206_232310.csv
across,2,20,2,外套,ocr_results_IMG_8472_251206_232310.csv
across,3,22,2,相等,ocr_results_IMG_8472_251206_232310.csv
across,4,23,2,国保,ocr_results_IMG_8472_251206_232310.csv
across,5,0,2,医学,ocr_results_IMG_8472_251206_232310.csv
across,5,6,4,万世一系,ocr_results_IMG_8472_251206_232310.csv
across,5,20,3,超一流,ocr_results_IMG_8472_251206_232310.csv
across,6,1,2,金団,ocr_results_IMG_8472_251206_232310.csv
across,6,10,4,宅地造成,ocr_results_IMG_8472_251206_232310.csv
across,7,2,2,体裁,ocr_results_IMG_8472_251206_232310.csv
across,7,7,3,大成功,ocr_results_IMG_8472_251206_232310.csv
across,7,13,3,感動的,ocr_results_IMG_8472_251206_232310.csv
across,7,17,2,外野,ocr_results_IMG_8472_251206_232310.csv
across,8,4,3,文学史,ocr_results_IMG_8472_251206_232310.csv
across,8,10,3,女学生,ocr_results_IMG_8472_251206_232310.csv
across,8,18,3,手相学,ocr_results_IMG_8472_251206_232310.csv
across,9,2,3,動植物,ocr_results_IMG_8472_251206_232310.csv
across,9,9,2,理系,ocr_results_IMG_8472_251206_232310.csv
across,9,12,2,活動,ocr_results_IMG_8472_251206_232310.csv
across,10,17,2,知育,ocr_results_IMG_8472_251206_232310.csv
across,11,0,3,救世主,ocr_results_IMG_8472_251206_232310.csv
across,11,12,3,準大手,ocr_results_IMG_8472_251206_232310.csv
across,12,9,3,上高地,ocr_results_IMG_8472_251206_232310.csv
across,12,15,3,新生代,ocr_results_IMG_8472_251206_232310.csv
across,13,7,3,相手役,ocr_results_IMG_8472_251206_232310.csv
across,14,10,2,金波,ocr_results_IMG_8472_251206_232310.csv
across,15,14,2,生理,ocr_results_IMG_8472_251206_232310.csv
across,15,19,2,手前,ocr_results_IMG_8472_251206_232310.csv
across,16,1,2,系列,ocr_results_IMG_8472_251206_232310.csv
across,16,20,3,代理権,ocr_results_IMG_8472_251206_232310.csv
across,17,3,2,水和,ocr_results_IMG_8472_251206_232310.csv
across,17,15,5,金相場会所,ocr_results_IMG_8472_251206_232310.csv
across,17,23,2,貯金,ocr_results_IMG_8472_251206_232310.csv
across,18,11,2,島国,ocr_results_IMG_8472_251206_232310.csv
across,19,0,4,国際運河,ocr_results_IMG_8472_251206_232310.csv
across,19,12,4,数育実習,ocr_results_IMG_8472_251206_232310.csv
across,19,22,3,外資系,ocr_results_IMG_8472_251206_232310.csv
down,0,0,4,相撲部屋,ocr_results_IMG_8472_251206_232310.csv
down,17,0,3,諸外国,ocr_results_IMG_8472_251206_232310.csv
down,10,1,4,永世名人,ocr_results_IMG_8472_251206_232310.csv
down,15,1,3,日系人,ocr_results_IMG_8472_251206_232310.csv
down,0,2,2,人身,ocr_results_IMG_8472_251206_232310.csv
down,18,2,2,幸運,ocr_results_IMG_8472_251206_232310.csv
down,10,5,2,宴会,ocr_results_IMG_8472_251206_232310.csv
down,15,5,2,当地,ocr_results_IMG_8472_251206_232310.csv
down,0,6,4,運輸大臣,ocr_results_IMG_8472_251206_232310.csv
down,8,6,2,史上,ocr_results_IMG_8472_251206_232310.csv
down,17,6,2,第一,ocr_results_IMG_8472_251206_232310.csv
down,15,7,2,本部,ocr_results_IMG_8472_251206_232310.csv
down,5,8,4,一体成形,ocr_results_IMG_8472_251206_232310.csv
down,13,8,2,手帳,ocr_results_IMG_8472_251206_232310.csv
down,4,9,2,水系,ocr_results_IMG_8472_251206_232310.csv
down,9,9,2,理髪,ocr_results_IMG_8472_251206_232310.csv
down,12,9,2,上役,ocr_results_IMG_8472_251206_232310.csv
down,0,10,2,実施,ocr_results_IMG_8472_251206_232310.csv
down,3,10,2,気運,ocr_results_IMG_8472_251206_232310.csv
down,8,10,2,女系,ocr_results_IMG_8472_251206_232310.csv
down,11,10,2,実高,ocr_results_IMG_8472_251206_232310.csv
down,14,10,2,金風,ocr_results_IMG_8472_251206_232310.csv
down,12,11,3,地上波,ocr_results_IMG_8472_251206_232310.csv
down,18,12,2,国数,ocr_results_IMG_8472_251206_232310.csv
down,5,13,3,達成感,ocr_results_IMG_8472_251206_232310.csv
down,16,13,2,大抵,ocr_results_IMG_8472_251206_232310.csv
down,18,14,2,誠実,ocr_results_IMG_8472_251206_232310.csv
down,0,15,2,行脚,ocr_results_IMG_8472_251206_232310.csv
down,6,15,2,心的,ocr_results_IMG_8472_251206_232310.csv
down,2,16,2,待機,ocr_results_IMG_8472_251206_232310.csv
down,8,16,2,盆地,ocr_results_IMG_8472_251206_232310.csv
down,0,17,2,雲上,ocr_results_IMG_8472_251206_232310.csv
down,1,18,2,御大,ocr_results_IMG_8472_251206_232310.csv
down,7,18,2,野手,ocr_results_IMG_8472_251206_232310.csv
down,16,18,4,社会倫理,ocr_results_IMG_8472_251206_232310.csv
down,8,19,2,相違,ocr_results_IMG_8472_251206_232310.csv
down,11,19,3,人工物,ocr_results_IMG_8472_251206_232310.csv
down,5,20,4,超心理学,ocr_results_IMG_8472_251206_232310.csv
down,10,20,2,本式,ocr_results_IMG_8472_251206_232310.csv
down,4,21,2,単一,ocr_results_IMG_8472_251206_232310.csv
down,0,22,2,体操,ocr_results_IMG_8472_251206_232310.csv
down,10,22,4,生物化学,ocr_results_IMG_8472_251206_232310.csv
down,15,22,2,金権,ocr_results_IMG_8472_251206_232310.csv
down,0,24,3,心臓部,ocr_results_IMG_8472_251206_232310.csv
down,4,24,3,保育園,ocr_results_IMG_8472_251206_232310.csv
down,16,24,4,賃金体系,ocr_results_IMG_8472_251206_232310.csv
across,0,4,3,大学芋,ocr_results_IMG_8473_251206_232340.csv
across,2,14,3,作品集,ocr_results_IMG_8473_251206_232340.csv
across,2,18,2,選者,ocr_results_IMG_8473_251206_232340.csv
across,3,7,2,性質,ocr_results_IMG_8473_251206_232340.csv
across,4,3,2,流線,ocr_results_IMG_8473_251206_232340.csv
across,4,23,2,年金,ocr_results_IMG_8473_251206_232340.csv
across,5,8,4,中国地方,ocr_results_IMG_8473_251206_232340.csv
across,5,21,3,会期中,ocr_results_IMG_8473_251206_232340.csv
across,6,7,2,表音,ocr_results_IMG_8473_251206_232340.csv
across,6,12,2,名店,ocr_results_IMG_8473_251206_232340.csv
across,6,15,4,議事日程,ocr_results_IMG_8473_251206_232340.csv
across,8,4,2,本件,ocr_results_IMG_8473_251206_232340.csv
across,8,12,3,料金表,ocr_results_IMG_8473_251206_232340.csv
across,9,0,2,賞金,ocr_results_IMG_8473_251206_232340.csv
across,9,11,2,整理,ocr_results_IMG_8473_251206_232340.csv
across,9,18,3,流動物,ocr_results_IMG_8473_251206_232340.csv
across,9,22,3,会計士,ocr_results_IMG_8473_251206_232340.csv
across,10,1,2,鉄管,ocr_results_IMG_8473_251206_232340.csv
across,11,2,2,財力,ocr_results_IMG_8473_251206_232340.csv
across,11,17,2,楽天,ocr_results_IMG_8473_251206_232340.csv
across,11,20,2,不味,ocr_results_IMG_8473_251206_232340.csv
across,11,23,2,中程,ocr_results_IMG_8473_251206_232340.csv
across,14,4,2,地軸,ocr_results_IMG_8473_251206_232340.csv
across,15,5,2,流布,ocr_results_IMG_8473_251206_232340.csv
across,15,10,2,天真,ocr_results_IMG_8473_251206_232340.csv
across,16,15,4,手練手管,ocr_results_IMG_8473_251206_232340.csv
across,16,23,2,日金,ocr_results_IMG_8473_251206_232340.csv
across,17,5,3,車大路,ocr_results_IMG_8473_251206_232340.csv
across,17,13,2,短気,ocr_results_IMG_8473_251206_232340.csv
across,18,11,2,字体,ocr_results_IMG_8473_251206_232340.csv
across,18,17,2,分母,ocr_results_IMG_8473_251206_232340.csv
across,19,4,4,管弦楽団,ocr_results_IMG_8473_251206_232340.csv
across,19,12,2,表情,ocr_results_IMG_8473_251206_232340.csv
across,19,15,3,職員室,ocr_results_IMG_8473_251206_232340.csv
down,6,0,2,武士,ocr_results_IMG_8473_251206_232340.csv
down,4,1,3,歩行者,ocr_results_IMG_8473_251206_232340.csv
down,8,1,3,合金鉄,ocr_results_IMG_8473_251206_232340.csv
down,14,2,2,金石,ocr_results_IMG_8473_251206_232340.csv
down,18,4,2,気管,ocr_results_IMG_8473_251206_232340.csv
down,2,5,2,文筆,ocr_results_IMG_8473_251206_232340.csv
down,14,5,4,軸流水車,ocr_results_IMG_8473_251206_232340.csv
down,0,6,3,芋名月,ocr_results_IMG_8473_251206_232340.csv
down,12,6,2,製本,ocr_results_IMG_8473_251206_232340.csv
down,3,7,2,性分,ocr_results_IMG_8473_251206_232340.csv
down,6,7,3,表家老,ocr_results_IMG_8473_251206_232340.csv
down,13,7,2,学統,ocr_results_IMG_8473_251206_232340.csv
down,5,8,2,中音,ocr_results_IMG_8473_251206_232340.csv
down,11,8,2,体現,ocr_results_IMG_8473_251206_232340.csv
down,4,9,2,帰国,ocr_results_IMG_8473_251206_232340.csv
down,14,10,2,動天,ocr_results_IMG_8473_251206_232340.csv
down,9,11,2,整地,ocr_results_IMG_8473_251206_232340.csv
down,15,11,4,真一文字,ocr_results_IMG_8473_251206_232340.csv
down,18,12,2,体表,ocr_results_IMG_8473_251206_232340.csv
down,3,13,4,食料品店,ocr_results_IMG_8473_251206_232340.csv
down,17,14,2,気根,ocr_results_IMG_8473_251206_232340.csv
down,0,15,3,一級品,ocr_results_IMG_8473_251206_232340.csv
down,0,18,5,日本選手権,ocr_results_IMG_8473_251206_232340.csv
down,11,18,4,天一天上,ocr_results_IMG_8473_251206_232340.csv
down,16,18,3,管水母,ocr_results_IMG_8473_251206_232340.csv
down,14,19,2,方角,ocr_results_IMG_8473_251206_232340.csv
down,2,22,2,義金,ocr_results_IMG_8473_251206_232340.csv
down,0,23,3,国大名,ocr_results_IMG_8473_251206_232340.csv
down,8,24,4,博士課程,ocr_results_IMG_8473_251206_232340.csv
down,13,24,4,実質賃金,ocr_results_IMG_8473_251206_232340.csv
across,0,6,4,弥生時代,ocr_results_IMG_8474_251206_232410.csv
across,1,4,2,時半,ocr_results_IMG_8474_251206_232410.csv
across,1,13,3,分譲地,ocr_results_IMG_8474_251206_232410.csv
across,1,23,2,怪我,ocr_results_IMG_8474_251206_232410.csv
across,2,12,2,水田,ocr_results_IMG_8474_251206_232410.csv
across,3,17,4,小一時間,ocr_results_IMG_8474_251206_232410.csv
across,4,1,2,一同,ocr_results_IMG_8474_251206_232410.csv
across,4,8,2,手段,ocr_results_IMG_8474_251206_232410.csv
across,4,13,2,変身,ocr_results_IMG_8474_251206_232410.csv
across,5,0,2,同封,ocr_results_IMG_8474_251206_232410.csv
across,5,5,4,人我無相,ocr_results_IMG_8474_251206_232410.csv
across,5,14,4,大自在天,ocr_results_IMG_8474_251206_232410.csv
across,6,2,4,外様大名,ocr_results_IMG_8474_251206_232410.csv
across,7,0,3,人口圧,ocr_results_IMG_8474_251206_232410.csv
across,7,6,4,全勝優勝,ocr_results_IMG_8474_251206_232410.csv
across,7,13,4,内面生活,ocr_results_IMG_8474_251206_232410.csv
across,8,16,4,物上代位,ocr_results_IMG_8474_251206_232410.csv
across,9,5,2,騎手,ocr_results_IMG_8474_251206_232410.csv
across,9,12,4,意識一般,ocr_results_IMG_8474_251206_232410.csv
across,10,7,3,元流行,ocr_results_IMG_8474_251206_232410.csv
across,10,16,3,私書箱,ocr_results_IMG_8474_251206_232410.csv
across,10,22,2,代人,ocr_results_IMG_8474_251206_232410.csv
across,12,0,2,負手,ocr_results_IMG_8474_251206_232410.csv
across,12,3,2,層面,ocr_results_IMG_8474_251206_232410.csv
across,13,9,2,水洗,ocr_results_IMG_8474_251206_232410.csv
across,13,14,3,気候学,ocr_results_IMG_8474_251206_232410.csv
across,13,21,2,心思,ocr_results_IMG_8474_251206_232410.csv
across,14,0,2,天杯,ocr_results_IMG_8474_251206_232410.csv
across,14,10,2,面接,ocr_results_IMG_8474_251206_232410.csv
across,16,0,4,学生割引,ocr_results_IMG_8474_251206_232410.csv
across,16,14,3,自身番,ocr_results_IMG_8474_251206_232410.csv
across,16,23,2,刀自,ocr_results_IMG_8474_251206_232410.csv
across,17,13,2,我慢,ocr_results_IMG_8474_251206_232410.csv
across,18,5,2,島人,ocr_results_IMG_8474_251206_232410.csv
across,19,4,2,油田,ocr_results_IMG_8474_251206_232410.csv
across,19,7,2,勝運,ocr_results_IMG_8474_251206_232410.csv
across,19,10,3,田舎家,ocr_results_IMG_8474_251206_232410.csv
across,19,14,4,独立家屋,ocr_results_IMG_8474_251206_232410.csv
across,19,19,4,借用証書,ocr_results_IMG_8474_251206_232410.csv
down,0,0,4,代金引換,ocr_results_IMG_8474_251206_232410.csv
down,9,0,4,一本勝負,ocr_results_IMG_8474_251206_232410.csv
down,14,0,3,天文学,ocr_results_IMG_8474_251206_232410.csv
down,18,0,2,朝一,ocr_results_IMG_8474_251206_232410.csv
down,12,1,3,手一杯,ocr_results_IMG_8474_251206_232410.csv
down,0,2,3,手引書,ocr_results_IMG_8474_251206_232410.csv
down,6,2,2,外圧,ocr_results_IMG_8474_251206_232410.csv
down,9,2,3,不用意,ocr_results_IMG_8474_251206_232410.csv
down,15,2,2,分割,ocr_results_IMG_8474_251206_232410.csv
down,11,3,4,中層大気,ocr_results_IMG_8474_251206_232410.csv
down,6,4,3,大廊下,ocr_results_IMG_8474_251206_232410.csv
down,1,5,3,半地下,ocr_results_IMG_8474_251206_232410.csv
down,13,5,2,下熱,ocr_results_IMG_8474_251206_232410.csv
down,16,5,4,文金島田,ocr_results_IMG_8474_251206_232410.csv
down,4,6,2,忘我,ocr_results_IMG_8474_251206_232410.csv
down,18,8,2,天運,ocr_results_IMG_8474_251206_232410.csv
down,6,9,3,大勝利,ocr_results_IMG_8474_251206_232410.csv
down,1,10,3,自立心,ocr_results_IMG_8474_251206_232410.csv
down,8,10,2,用命,ocr_results_IMG_8474_251206_232410.csv
down,13,10,4,洗面用具,ocr_results_IMG_8474_251206_232410.csv
down,18,10,2,塩田,ocr_results_IMG_8474_251206_232410.csv
down,15,12,2,実化,ocr_results_IMG_8474_251206_232410.csv
down,0,13,3,口分田,ocr_results_IMG_8474_251206_232410.csv
down,6,13,2,家内,ocr_results_IMG_8474_251206_232410.csv
down,11,13,2,当月,ocr_results_IMG_8474_251206_232410.csv
down,14,13,2,並行,ocr_results_IMG_8474_251206_232410.csv
down,17,13,2,我流,ocr_results_IMG_8474_251206_232410.csv
down,13,15,2,候文,ocr_results_IMG_8474_251206_232410.csv
down,4,16,2,外在,ocr_results_IMG_8474_251206_232410.csv
down,0,17,2,大同,ocr_results_IMG_8474_251206_232410.csv
down,8,17,3,上申書,ocr_results_IMG_8474_251206_232410.csv
down,14,17,2,立身,ocr_results_IMG_8474_251206_232410.csv
down,17,17,3,金物屋,ocr_results_IMG_8474_251206_232410.csv
down,10,18,2,箱書,ocr_results_IMG_8474_251206_232410.csv
down,15,18,2,上意,ocr_results_IMG_8474_251206_232410.csv
down,16,19,2,馬体,ocr_results_IMG_8474_251206_232410.csv
down,4,21,2,表地,ocr_results_IMG_8474_251206_232410.csv
down,7,21,3,年代学,ocr_results_IMG_8474_251206_232410.csv
down,13,21,2,心性,ocr_results_IMG_8474_251206_232410.csv
down,16,21,2,猿人,ocr_results_IMG_8474_251206_232410.csv
down,10,22,4,代理意思,ocr_results_IMG_8474_251206_232410.csv
down,14,23,3,日本刀,ocr_results_IMG_8474_251206_232410.csv
down,5,24,3,平分時,ocr_results_IMG_8474_251206_232410.csv
down,16,24,4,自我本能,ocr_results_IMG_8474_251206_232410.csv
across,0,19,2,県下,ocr_results_IMG_8476_251206_232439.csv
across,1,21,2,名帳,ocr_results_IMG_8476_251206_232439.csv
across,2,11,2,名主,ocr_results_IMG_8476_251206_232439.csv
across,3,9,3,処女作,ocr_results_IMG_8476_251206_232439.csv
across,3,22,2,夜目,ocr_results_IMG_8476_251206_232439.csv
across,4,7,2,曜日,ocr_results_IMG_8476_251206_232439.csv
across,5,9,4,意地無地,ocr_results_IMG_8476_251206_232439.csv
